root,stat,count,mean_dist,avg_prize_in_bin,sum_prize_in_bin,num_terms,cum_prize,per_%_total_prize,cum_%_total_prize,roots_in_bin
1623,"(26.95, 29.5]",25.0,32.917857142857144,1.7954400000000001,44.886,25.0,214.323,10.875733250629366,51.929772701391016,3.0
1623,"(29.5, 32.05]",32.0,32.917857142857144,1.08928125,34.857,32.0,249.18,8.445738847684975,60.375511549076,4.0
1623,"(32.05, 34.6]",41.0,32.917857142857144,1.2835853658536585,52.626999999999995,41.0,301.807,12.751352621772302,73.12686417084831,1.0
1623,"(34.6, 37.15]",38.0,32.917857142857144,1.0205,38.778999999999996,38.0,340.586,9.396026817407568,82.52289098825587,2.0
1623,"(37.15, 39.7]",5.0,32.917857142857144,1.2974,6.487,5.0,347.07300000000004,1.5717792094825267,84.0946701977384,4.0
1623,"(39.7, 42.25]",7.0,32.917857142857144,0.9634285714285714,6.744,7.0,353.817,1.6340494818483364,85.72871967958673,3.0
1623,"(42.25, 44.8]",10.0,32.917857142857144,0.7778,7.7780000000000005,10.0,361.595,1.8845843519893775,87.6133040315761,0.0
1623,"(44.8, 47.35]",8.0,32.917857142857144,0.8486250000000001,6.789000000000001,8.0,368.384,1.6449528369318442,89.25825686850796,2.0
1623,"(47.35, 49.9]",7.0,32.917857142857144,1.0468571428571427,7.327999999999999,7.0,375.712,1.7755508011543015,91.03380766966225,2.0
1623,"(49.9, 52.45]",14.0,32.917857142857144,0.7648571428571429,10.708,14.0,386.42,2.594513916315538,93.62832158597779,0.0
1623,"(52.45, 55.0]",20.0,32.917857142857144,1.31485,26.297,20.0,412.71700000000004,6.371678414022199,100.0,0.0
1623,4.0-55.0,280.0,32.917857142857144,1.4739892857142858,412.71700000000004,280.0,412.71700000000004,100.0,100.0,29.0
1649,5-num Summary,280.0,21.610714285714284,,,280.0,,,,
1649,"(2.0, 3.8]",2.0,21.610714285714284,1.396,2.792,2.0,2.792,0.6266595142490972,0.6266595142490972,0.0
1649,"(5.6, 7.4]",5.0,21.610714285714284,2.3497999999999997,11.748999999999999,5.0,14.540999999999999,2.637042490298224,3.263702004547321,0.0
1649,"(7.4, 9.2]",10.0,21.610714285714284,4.2582,42.582,10.0,57.123,9.55745538529909,12.82115738984641,1.0
1649,"(9.2, 11.0]",11.0,21.610714285714284,2.6774545454545455,29.452,11.0,86.575,6.610449861627654,19.431607251474066,3.0
1649,"(11.0, 12.8]",2.0,21.610714285714284,0.6779999999999999,1.3559999999999999,2.0,87.931,0.30435182712097986,19.735959078595045,0.0
1649,"(12.8, 14.6]",18.0,21.610714285714284,2.0042222222222223,36.076,18.0,124.007,8.097195070218635,27.833154148813684,4.0
1649,"(14.6, 16.4]",21.0,21.610714285714284,1.7109999999999999,35.931,21.0,159.938,8.064650073955699,35.89780422276937,2.0
1649,"(16.4, 18.2]",25.0,21.610714285714284,2.15148,53.787,25.0,213.725,12.072398027548777,47.97020225031815,3.0
1649,"(18.2, 20.0]",28.0,21.610714285714284,1.8245,51.086,28.0,264.811,11.4661633040578,59.43636555437596,1.0
1649,"(20.0, 21.8]",28.0,21.610714285714284,1.0755714285714286,30.116,28.0,294.92699999999996,6.759483499686896,66.19584905406285,1.0
1649,"(21.8, 23.6]",23.0,21.610714285714284,2.049782608695652,47.144999999999996,23.0,342.07199999999995,10.58161275045619,76.77746180451904,4.0
1649,"(23.6, 25.4]",23.0,21.610714285714284,0.9936956521739131,22.855,23.0,364.92699999999996,5.129764755789082,81.90722656030812,1.0
1649,"(25.4, 27.2]",24.0,21.610714285714284,0.8186249999999999,19.647,24.0,384.57399999999996,4.40973476950287,86.31696132981098,1.0
1649,"(27.2, 29.0]",9.0,21.610714285714284,0.7616666666666667,6.855,9.0,391.429,1.5385927543615907,87.85555408417258,5.0
1649,"(29.0, 30.8]",8.0,21.610714285714284,0.62625,5.01,8.0,396.43899999999996,1.124485732946983,88.98003981711956,1.0
1649,"(30.8, 32.6]",7.0,21.610714285714284,1.169,8.183,7.0,404.62199999999996,1.8366600304800724,90.81669984759964,2.0
1649,"(32.6, 34.4]",8.0,21.610714285714284,1.042125,8.337,8.0,412.95899999999995,1.8712250609938121,92.68792490859344,0.0
1649,"(34.4, 36.2]",14.0,21.610714285714284,1.0002857142857142,14.004,14.0,426.96299999999997,3.1431732942494115,95.83109820284285,0.0
1649,"(36.2, 38.0]",12.0,21.610714285714284,1.5478333333333334,18.574,12.0,445.537,4.1689017971571385,100.0,0.0
1649,2.0-38.0,280.0,21.610714285714284,1.5912035714285713,445.537,280.0,445.537,100.0,100.0,29.0
1691,5-num Summary,280.0,34.003571428571426,,,280.0,,,,
1691,"(4.0, 6.55]",4.0,34.003571428571426,1.69475,6.779,4.0,6.779,1.6517749453591195,1.6517749453591195,0.0
1691,"(6.55, 9.1]",4.0,34.003571428571426,3.99375,15.975,4.0,22.753999999999998,3.8924774674895906,5.544252412848709,0.0
1691,"(9.1, 11.65]",3.0,34.003571428571426,2.3706666666666667,7.112,3.0,29.866,1.7329139122870714,7.277166325135781,1.0
1691,"(11.65, 14.2]",4.0,34.003571428571426,1.2395,4.958,4.0,34.824,1.208069063149508,8.485235388285288,1.0
1691,"(14.2, 16.75]",4.0,34.003571428571426,3.88275,15.531,4.0,50.355,3.7842921782523207,12.26952756653761,1.0
1691,"(16.75, 19.3]",8.0,34.003571428571426,2.805375,22.443,8.0,72.798,5.468473978270352,17.738001544807965,0.0
1691,"(19.3, 21.85]",8.0,34.003571428571426,3.35375,26.83,8.0,99.628,6.5374128608917506,24.275414405699713,2.0
1691,"(21.85, 24.4]",19.0,34.003571428571426,1.8835263157894737,35.787,19.0,135.415,8.719880508860719,32.99529491456043,1.0
1691,"(24.4, 26.95]",7.0,34.003571428571426,1.9662857142857142,13.764,7.0,149.179,3.35374396635535,36.34903888091578,2.0
1691,"(26.95, 29.5]",20.0,34.003571428571426,2.3655,47.31,20.0,196.489,11.527581157241473,47.876620038157256,1.0
1691,"(29.5, 32.05]",31.0,34.003571428571426,1.3314516129032257,41.275,31.0,237.764,10.057089669523183,57.933709707680435,4.0
1691,"(32.05, 34.6]",19.0,34.003571428571426,1.5795263157894737,30.011,19.0,267.77500000000003,7.312497106530835,65.24620681421128,1.0
1691,"(34.6, 37.15]",43.0,34.003571428571426,1.1823255813953488,50.84,43.0,318.615,12.387702938790033,77.6339097530013,3.0
1691,"(37.15, 39.7]",29.0,34.003571428571426,0.7180344827586207,20.823,29.0,339.438,5.0737438688911265,82.70765362189243,0.0
1691,"(39.7, 42.25]",13.0,34.003571428571426,0.7485384615384615,9.731,13.0,349.169,2.3710609224501535,85.07871454434259,4.0
1691,"(42.25, 44.8]",10.0,34.003571428571426,0.8178000000000001,8.178,10.0,357.347,1.992656070681056,87.07137061502364,3.0
1691,"(44.8, 47.35]",10.0,34.003571428571426,0.7750999999999999,7.7509999999999994,10.0,365.09799999999996,1.888613010986655,88.95998362601028,3.0
1691,"(47.35, 49.9]",7.0,34.003571428571426,1.0715714285714286,7.501,7.0,372.59899999999993,1.827697870650355,90.78768149666064,2.0
1691,"(49.9, 52.45]",14.0,34.003571428571426,0.7802142857142857,10.923,14.0,383.52199999999993,2.6615043115736334,93.44918580823428,0.0
1691,"(52.45, 55.0]",20.0,34.003571428571426,1.3442500000000002,26.885,20.0,410.4069999999999,6.550814191765736,100.0,0.0
1691,4.0-55.0,280.0,34.003571428571426,1.4657392857142855,410.4069999999999,280.0,410.4069999999999,100.0,100.0,29.0
1750,5-num Summary,280.0,25.67142857142857,,,280.0,,,,
1750,"(3.0, 4.95]",1.0,25.67142857142857,0.96,0.96,1.0,0.96,0.2091489598107202,0.2091489598107202,0.0
1750,"(4.95, 6.9]",4.0,25.67142857142857,3.376,13.504,4.0,14.463999999999999,2.9420287013374646,3.1511776611481843,0.0
1750,"(6.9, 8.85]",5.0,25.67142857142857,3.9202000000000004,19.601000000000003,5.0,34.065,4.270342459635342,7.421520120783525,0.0
1750,"(8.85, 10.8]",3.0,25.67142857142857,1.9106666666666667,5.732,3.0,39.797,1.248793580869842,8.670313701653367,1.0
1750,"(10.8, 12.75]",3.0,25.67142857142857,1.4223333333333332,4.2669999999999995,3.0,44.06399999999999,0.9296235536586906,9.599937255312057,0.0
1750,"(12.75, 14.7]",6.0,25.67142857142857,2.1519999999999997,12.911999999999999,6.0,56.97599999999999,2.813053509454187,12.412990764766244,3.0
1750,"(14.7, 16.65]",9.0,25.67142857142857,2.646333333333333,23.817,9.0,80.79299999999999,5.188854974804087,17.60184573957033,0.0
1750,"(16.65, 18.6]",21.0,25.67142857142857,2.5325714285714285,53.184,21.0,133.97699999999998,11.5868523735139,29.18869811308423,3.0
1750,"(18.6, 20.55]",20.0,25.67142857142857,1.85545,37.109,20.0,171.08599999999998,8.08469661418335,37.27339472726758,2.0
1750,"(20.55, 22.5]",23.0,25.67142857142857,2.0118260869565217,46.272,23.0,217.35799999999998,10.080979862876713,47.354374590144296,2.0
1750,"(22.5, 24.45]",29.0,25.67142857142857,1.816551724137931,52.68,29.0,270.03799999999995,11.477049169613272,58.83142375975756,2.0
1750,"(24.45, 26.4]",36.0,25.67142857142857,1.324138888888889,47.669000000000004,36.0,317.70699999999994,10.385335172101275,69.21675893185883,1.0
1750,"(26.4, 28.35]",19.0,25.67142857142857,1.284421052631579,24.404,19.0,342.11099999999993,5.316740849188351,74.53349978104717,4.0
1750,"(28.35, 30.3]",19.0,25.67142857142857,1.4867894736842107,28.249000000000002,19.0,370.35999999999996,6.1544260059302465,80.68792578697743,2.0
1750,"(30.3, 32.25]",21.0,25.67142857142857,1.1139523809523808,23.392999999999997,21.0,393.75299999999993,5.096480850887685,85.7844066378651,5.0
1750,"(32.25, 34.2]",17.0,25.67142857142857,0.7435294117647059,12.64,17.0,406.3929999999999,2.7537946375078164,88.53820127537291,2.0
1750,"(34.2, 36.15]",9.0,25.67142857142857,1.0547777777777778,9.493,9.0,415.8859999999999,2.068178203628299,90.60637947900122,2.0
1750,"(36.15, 38.1]",8.0,25.67142857142857,1.099375,8.795,8.0,424.6809999999999,1.9161094807659211,92.52248895976714,0.0
1750,"(38.1, 40.05]",14.0,25.67142857142857,1.0592857142857144,14.83,14.0,439.5109999999999,3.2309157020760217,95.75340466184316,0.0
1750,"(40.05, 42.0]",12.0,25.67142857142857,1.6243333333333334,19.492,12.0,459.00299999999993,4.2465953381568315,100.0,0.0
1750,3.0-42.0,280.0,25.67142857142857,1.6392964285714282,459.00299999999993,280.0,459.00299999999993,100.0,100.0,29.0
1781,5-num Summary,44.0,4.5227272727272725,,,44.0,,,,
1781,"(1.9, 2.35]",12.0,4.5227272727272725,1.6548333333333334,19.858,12.0,19.858,25.639436546978096,25.639436546978096,1.0
1781,"(2.8, 3.25]",5.0,4.5227272727272725,1.5446,7.723,5.0,27.581,9.97146583000865,35.61090237698674,0.0
1781,"(3.7, 4.15]",2.0,4.5227272727272725,1.3215,2.643,2.0,30.224,3.4124801487392027,39.02338252572595,1.0
1781,"(4.6, 5.05]",3.0,4.5227272727272725,3.814333333333334,11.443000000000001,3.0,41.667,14.774502588733524,53.797885114459476,1.0
1781,"(5.95, 6.4]",4.0,4.5227272727272725,1.222,4.888,4.0,46.555,6.3110870098513905,60.10897212431085,1.0
1781,"(6.85, 7.3]",8.0,4.5227272727272725,2.1876249999999997,17.500999999999998,8.0,64.056,22.596222127538702,82.70519425184956,0.0
1781,"(7.75, 8.2]",3.0,4.5227272727272725,2.766666666666667,8.3,3.0,72.356,10.716452983176463,93.42164723502601,0.0
1781,"(8.65, 9.1]",1.0,4.5227272727272725,2.738,2.738,1.0,75.094,3.5351383455345964,96.9567855805606,0.0
1781,"(9.55, 10.0]",2.0,4.5227272727272725,1.1785,2.357,2.0,77.451,3.043214419439388,100.0,2.0
1781,1.0-10.0,44.0,4.5227272727272725,1.7602499999999999,77.451,44.0,77.451,100.0,100.0,29.0
1785,5-num Summary,44.0,5.068181818181818,,,44.0,,,,
1785,"(2.75, 3.0]",8.0,5.068181818181818,1.55175,12.414,8.0,12.414,14.761525381404805,14.761525381404805,1.0
1785,"(3.75, 4.0]",4.0,5.068181818181818,2.5175,10.07,4.0,22.484,11.974267809791074,26.735793191195878,2.0
1785,"(4.75, 5.0]",9.0,5.068181818181818,1.6466666666666667,14.82,9.0,37.304,17.62250734271139,44.358300533907276,0.0
1785,"(5.75, 6.0]",18.0,5.068181818181818,1.7607777777777778,31.694,18.0,68.998,37.687432369763485,82.04573290367075,1.0
1785,"(6.75, 7.0]",4.0,5.068181818181818,3.77475,15.099,4.0,84.09700000000001,17.95426709632924,100.0,2.0
1785,2.0-7.0,44.0,5.068181818181818,1.9112954545454548,84.09700000000001,44.0,84.09700000000001,100.0,100.0,29.0
1795,5-num Summary,44.0,4.5227272727272725,,,44.0,,,,
1795,"(1.9, 2.35]",12.0,4.5227272727272725,1.4790833333333333,17.749,12.0,17.749,24.4894861747337,24.4894861747337,1.0
1795,"(2.8, 3.25]",5.0,4.5227272727272725,1.6154,8.077,5.0,25.826,11.144378828853688,35.63386500358739,0.0
1795,"(3.7, 4.15]",2.0,4.5227272727272725,1.264,2.528,2.0,28.354,3.4880512169545774,39.12191622054196,1.0
1795,"(4.6, 5.05]",3.0,4.5227272727272725,3.7600000000000002,11.280000000000001,3.0,39.634,15.563772835145425,54.68568905568739,1.0
1795,"(5.95, 6.4]",4.0,4.5227272727272725,1.1675,4.67,4.0,44.304,6.4435123351178305,61.12920139080522,1.0
1795,"(6.85, 7.3]",8.0,4.5227272727272725,1.9495,15.596,8.0,59.900000000000006,21.51884761852199,82.64804900932722,0.0
1795,"(7.75, 8.2]",3.0,4.5227272727272725,2.6393333333333335,7.918,3.0,67.81800000000001,10.924995860698711,93.57304487002594,0.0
1795,"(8.65, 9.1]",1.0,4.5227272727272725,2.519,2.519,1.0,70.33700000000002,3.4756333130967487,97.04867818312269,0.0
1795,"(9.55, 10.0]",2.0,4.5227272727272725,1.0695000000000001,2.1390000000000002,2.0,72.47600000000001,2.9513218168773108,100.0,2.0
1795,1.0-10.0,44.0,4.5227272727272725,1.6471818181818185,72.47600000000001,44.0,72.47600000000001,100.0,100.0,29.0
1834,5-num Summary,280.0,19.792857142857144,,,280.0,,,,
1834,"(2.0, 3.75]",2.0,19.792857142857144,5.5115,11.023,2.0,11.023,2.376717098865653,2.376717098865653,1.0
1834,"(3.75, 5.5]",4.0,19.792857142857144,2.0997500000000002,8.399000000000001,4.0,19.422,1.810945016181858,4.1876621150475115,2.0
1834,"(5.5, 7.25]",8.0,19.792857142857144,3.40575,27.246,8.0,46.668,5.87462887378151,10.062290988829021,0.0
1834,"(7.25, 9.0]",7.0,19.792857142857144,2.5725714285714285,18.008,7.0,64.676,3.8827834089061675,13.945074397735189,0.0
1834,"(9.0, 10.75]",6.0,19.792857142857144,1.5665000000000002,9.399000000000001,6.0,74.075,2.0265593769607437,15.971633774695931,1.0
1834,"(10.75, 12.5]",16.0,19.792857142857144,3.07075,49.132,16.0,123.207,10.593564773788195,26.565198548484126,1.0
1834,"(12.5, 14.25]",23.0,19.792857142857144,1.3690434782608696,31.488,23.0,154.695,6.789264992205542,33.354463540689665,4.0
1834,"(14.25, 16.0]",19.0,19.792857142857144,1.4133684210526316,26.854,19.0,181.54899999999998,5.790108044356187,39.14457158504585,2.0
1834,"(16.0, 17.75]",14.0,19.792857142857144,1.2644285714285715,17.702,14.0,199.25099999999998,3.816805414507829,42.96137699955368,2.0
1834,"(17.75, 19.5]",29.0,19.792857142857144,1.3592758620689653,39.419,29.0,238.66999999999996,8.49930248754288,51.46067948709656,2.0
1834,"(19.5, 21.25]",32.0,19.792857142857144,1.8003125,57.61,32.0,296.28,12.421543324471585,63.88222281156815,3.0
1834,"(21.25, 23.0]",29.0,19.792857142857144,1.5518620689655171,45.004,29.0,341.284,9.703508692492955,73.5857315040611,3.0
1834,"(23.0, 24.75]",17.0,19.792857142857144,1.2724117647058824,21.631,17.0,362.91499999999996,4.663954238008069,78.24968574206916,4.0
1834,"(24.75, 26.5]",27.0,19.792857142857144,1.4080370370370372,38.017,27.0,400.93199999999996,8.197011153730886,86.44669689580005,1.0
1834,"(26.5, 28.25]",18.0,19.792857142857144,1.5644444444444445,28.16,18.0,429.092,6.071700399533412,92.51839729533347,1.0
1834,"(28.25, 30.0]",4.0,19.792857142857144,0.91125,3.645,4.0,432.73699999999997,0.7859143450390371,93.30431164037249,2.0
1834,"(30.0, 31.75]",7.0,19.792857142857144,1.1347142857142858,7.9430000000000005,7.0,440.67999999999995,1.7126248676666864,95.01693650803918,0.0
1834,"(31.75, 33.5]",3.0,19.792857142857144,2.569666666666667,7.7090000000000005,3.0,448.38899999999995,1.6621711072444274,96.67910761528361,0.0
1834,"(33.5, 35.25]",10.0,19.792857142857144,1.1924,11.924,10.0,460.31299999999993,2.570985637927429,99.25009325321103,0.0
1834,"(35.25, 37.0]",3.0,19.792857142857144,1.1593333333333333,3.478,3.0,463.79099999999994,0.7499067467889632,100.0,0.0
1834,2.0-37.0,280.0,19.792857142857144,1.6563964285714283,463.79099999999994,280.0,463.79099999999994,100.0,100.0,29.0
1843,5-num Summary,280.0,22.62857142857143,,,280.0,,,,
1843,"(2.0, 3.9]",2.0,22.62857142857143,6.5760000000000005,13.152000000000001,2.0,13.152000000000001,3.0223366118209394,3.0223366118209394,1.0
1843,"(3.9, 5.8]",8.0,22.62857142857143,3.068125,24.545,8.0,37.697,5.640454085853479,8.662790697674417,0.0
1843,"(5.8, 7.7]",1.0,22.62857142857143,3.4,3.4,1.0,41.097,0.7813218126666053,9.444112510341023,2.0
1843,"(7.7, 9.6]",4.0,22.62857142857143,1.67025,6.681,4.0,47.778,1.5352973618898793,10.979409872230901,0.0
1843,"(9.6, 11.5]",3.0,22.62857142857143,2.768333333333333,8.305,3.0,56.083,1.9084934277047518,12.887903299935651,0.0
1843,"(11.5, 13.4]",10.0,22.62857142857143,1.7411,17.411,10.0,73.494,4.00105708245243,16.888960382388085,1.0
1843,"(13.4, 15.3]",16.0,22.62857142857143,2.8000625,44.801,16.0,118.295,10.295293685081349,27.184254067469432,1.0
1843,"(15.3, 17.2]",23.0,22.62857142857143,1.2211304347826086,28.086,23.0,146.381,6.454177773692433,33.63843184116186,4.0
1843,"(17.2, 19.1]",19.0,22.62857142857143,1.2831052631578947,24.379,19.0,170.76,5.6023071973526966,39.24073903851456,2.0
1843,"(19.1, 21.0]",32.0,22.62857142857143,1.003375,32.108,32.0,202.868,7.3784355179703995,46.61917455648496,3.0
1843,"(21.0, 22.9]",11.0,22.62857142857143,1.8659090909090907,20.525,11.0,223.393,4.716655942641785,51.33583049912674,1.0
1843,"(22.9, 24.8]",32.0,22.62857142857143,1.67753125,53.681,32.0,277.074,12.33592241934001,63.671752918466765,3.0
1843,"(24.8, 26.7]",29.0,22.62857142857143,1.455551724137931,42.211,29.0,319.285,9.700110304255903,73.37186322272267,3.0
1843,"(26.7, 28.6]",27.0,22.62857142857143,1.171962962962963,31.643,27.0,350.928,7.271578270061585,80.64344149278425,4.0
1843,"(28.6, 30.5]",32.0,22.62857142857143,1.51365625,48.437,32.0,399.365,11.13084842356834,91.77428991635259,1.0
1843,"(30.5, 32.4]",4.0,22.62857142857143,0.81525,3.261,4.0,402.62600000000003,0.7493795385605293,92.52366945491313,1.0
1843,"(32.4, 34.3]",10.0,22.62857142857143,1.0505,10.505,10.0,413.13100000000003,2.4140546006066734,94.9377240555198,2.0
1843,"(34.3, 36.2]",3.0,22.62857142857143,2.473333333333333,7.42,3.0,420.55100000000004,1.7051199558782975,96.6428440113981,0.0
1843,"(36.2, 38.1]",10.0,22.62857142857143,1.1338000000000001,11.338000000000001,10.0,431.88900000000007,2.6054784447099912,99.2483224561081,0.0
1843,"(38.1, 40.0]",3.0,22.62857142857143,1.0903333333333334,3.271,3.0,435.1600000000001,0.7516775438919017,100.0,0.0
1843,2.0-40.0,280.0,22.62857142857143,1.5541428571428575,435.1600000000001,280.0,435.1600000000001,100.0,100.0,29.0
1853,5-num Summary,44.0,5.045454545454546,,,44.0,,,,
1853,"(2.9, 3.2]",5.0,5.045454545454546,3.9066,19.533,5.0,19.533,27.460600863196078,27.460600863196078,2.0
1853,"(3.8, 4.1]",4.0,5.045454545454546,5.249499999999999,20.997999999999998,4.0,40.531,29.52018107435576,56.98078193755184,0.0
1853,"(4.7, 5.0]",3.0,5.045454545454546,1.7583333333333335,5.275,3.0,45.806,7.415894616974315,64.39667655452615,2.0
1853,"(5.9, 6.2]",10.0,5.045454545454546,1.0451000000000001,10.451,10.0,56.257,14.692609410805415,79.08928596533157,0.0
1853,"(6.8, 7.1]",12.0,5.045454545454546,1.0251666666666666,12.302,12.0,68.559,17.2948503465437,96.38413631187527,0.0
1853,"(7.7, 8.0]",2.0,5.045454545454546,1.286,2.572,2.0,71.131,3.615863688124728,100.0,0.0
1853,2.0-8.0,44.0,5.045454545454546,1.6166136363636363,71.131,44.0,71.131,100.0,100.0,29.0
1857,5-num Summary,44.0,5.340909090909091,,,44.0,,,,
1857,"(1.7, 2.05]",2.0,5.340909090909091,6.3135,12.627,2.0,12.627,14.206476001890145,14.206476001890145,1.0
1857,"(2.75, 3.1]",3.0,5.340909090909091,3.8040000000000003,11.412,3.0,24.039,12.839495060867215,27.045971062757356,0.0
1857,"(3.8, 4.15]",5.0,5.340909090909091,3.2734,16.367,5.0,40.406000000000006,18.4143021084134,45.46027317117076,1.0
1857,"(4.85, 5.2]",9.0,5.340909090909091,2.7046666666666663,24.342,9.0,64.748,27.3868724826174,72.84714565378816,0.0
1857,"(5.9, 6.25]",3.0,5.340909090909091,1.3466666666666667,4.04,3.0,68.78800000000001,4.5453522648005205,77.39249791858869,2.0
1857,"(6.95, 7.3]",9.0,5.340909090909091,1.0777777777777777,9.7,9.0,78.48800000000001,10.91334578429828,88.30584370288696,0.0
1857,"(7.65, 8.0]",9.0,5.340909090909091,1.1548888888888889,10.394,9.0,88.88200000000002,11.694156297113025,100.0,0.0
1857,1.0-8.0,44.0,5.340909090909091,2.020045454545455,88.88200000000002,44.0,88.88200000000002,100.0,100.0,29.0
1858,5-num Summary,44.0,4.75,,,44.0,,,,
1858,"(2.9, 3.2]",10.0,4.75,2.8643,28.643,10.0,28.643,32.010862884028654,32.010862884028654,1.0
1858,"(3.8, 4.1]",10.0,4.75,1.2611,12.611,10.0,41.254000000000005,14.09380972071659,46.10467260474525,1.0
1858,"(4.7, 5.0]",12.0,4.75,2.1620833333333334,25.945,12.0,67.19900000000001,28.995630259613986,75.10030286435924,0.0
1858,"(5.9, 6.2]",5.0,4.75,2.8106,14.053,5.0,81.25200000000001,15.705361034432658,90.80566389879189,1.0
1858,"(6.8, 7.1]",1.0,4.75,3.135,3.135,1.0,84.38700000000001,3.5036153734395774,94.30927927223148,0.0
1858,"(7.7, 8.0]",5.0,4.75,1.0184,5.092,5.0,89.47900000000001,5.690720727768525,100.0,0.0
1858,2.0-8.0,44.0,4.75,2.033613636363637,89.47900000000001,44.0,89.47900000000001,100.0,100.0,29.0
2001,5-num Summary,280.0,22.675,,,280.0,,,,
2001,"(2.0, 4.5]",2.0,22.675,1.496,2.992,2.0,2.992,0.775585642333704,0.775585642333704,0.0
2001,"(4.5, 7.0]",4.0,22.675,1.7222499999999998,6.888999999999999,4.0,9.881,1.7857652038893335,2.561350846223038,2.0
2001,"(7.0, 9.5]",15.0,22.675,2.1035333333333335,31.553,15.0,41.434,8.179162357137487,10.740513203360525,3.0
2001,"(9.5, 12.0]",21.0,22.675,0.9565714285714286,20.088,21.0,61.522,5.207207347326018,15.947720550686542,0.0
2001,"(12.0, 14.5]",21.0,22.675,1.315952380952381,27.635,21.0,89.157,7.163539179776708,23.11125973046325,3.0
2001,"(14.5, 17.0]",41.0,22.675,1.088390243902439,44.624,41.0,133.781,11.567424366142784,34.678684096606034,2.0
2001,"(17.0, 19.5]",21.0,22.675,1.2899047619047619,27.088,21.0,160.869,7.021745949042571,41.70043004564861,7.0
2001,"(19.5, 22.0]",48.0,22.675,1.2843333333333333,61.647999999999996,48.0,222.517,15.980382245517438,57.68081229116604,4.0
2001,"(22.0, 24.5]",13.0,22.675,1.4631538461538462,19.021,13.0,241.538,4.930619820464367,62.611432111630414,0.0
2001,"(24.5, 27.0]",19.0,22.675,1.4627368421052633,27.792,19.0,269.33000000000004,7.204236688415208,69.81566880004563,2.0
2001,"(27.0, 29.5]",9.0,22.675,1.6872222222222222,15.184999999999999,9.0,284.51500000000004,3.936252666723694,73.75192146676932,1.0
2001,"(29.5, 32.0]",11.0,22.675,1.3116363636363635,14.427999999999999,11.0,298.94300000000004,3.7400232779380613,77.49194474470738,1.0
2001,"(32.0, 34.5]",9.0,22.675,2.2533333333333334,20.28,9.0,319.22300000000007,5.256977548973101,82.7489222936805,0.0
2001,"(34.5, 37.0]",9.0,22.675,2.4413333333333336,21.972,9.0,341.19500000000005,5.695577450988016,88.4444997446685,1.0
2001,"(37.0, 39.5]",12.0,22.675,1.3813333333333333,16.576,12.0,357.7710000000001,4.296827408864798,92.7413271535333,1.0
2001,"(39.5, 42.0]",3.0,22.675,1.737,5.211,3.0,362.9820000000001,1.3507943790778516,94.09212153261116,0.0
2001,"(42.0, 44.5]",2.0,22.675,0.653,1.306,2.0,364.28800000000007,0.33854105912025984,94.43066259173142,0.0
2001,"(44.5, 47.0]",6.0,22.675,1.4496666666666667,8.698,6.0,372.98600000000005,2.2546938225329405,96.68535641426436,2.0
2001,"(47.0, 49.5]",7.0,22.675,0.7022857142857143,4.916,7.0,377.90200000000004,1.274324538005511,97.95968095226986,0.0
2001,"(49.5, 52.0]",6.0,22.675,1.3118333333333334,7.871,6.0,385.773,2.040319047730142,100.0,0.0
2001,2.0-52.0,280.0,22.675,1.3777607142857144,385.773,280.0,385.773,100.0,100.0,29.0
